,year,state,state_po,margin,num_ballots,procedural_cost
343,2020,DELAWARE,DE,0.2260869565217391,31,16.27
344,2020,GEORGIA,GA,0.0054402358559622,1287,675.68
345,2020,IDAHO,ID,0.2937590933990209,24,12.6
346,2020,ILLINOIS,IL,0.1733540227924705,41,21.52
347,2020,IOWA,IA,0.043042002670384,163,85.57
348,2020,KANSAS,KS,0.0644625682231101,109,57.22
349,2020,KENTUCKY,KY,0.15534573550027,46,24.15
350,2020,LOUISIANA,LA,0.3975481078596969,18,9.45
351,2020,MAINE,ME,0.0850194071024562,83,43.58
352,2020,MASSACHUSETTS,MA,0.3225922326514042,22,11.55
353,2020,MICHIGAN,MI,0.0168503135196688,416,218.4
354,2020,MINNESOTA,MN,0.0523844398205992,134,70.35
355,2020,MISSISSIPPI,MS,0.0821044508195345,86,45.15
356,2020,MONTANA,MT,0.1002432149951208,70,36.75
357,2020,NEBRASKA,NE,0.3238678640705711,22,11.55
358,2020,NEW HAMPSHIRE,NH,0.1796299600208063,39,20.47
359,2020,NEW JERSEY,NJ,0.163075280828026,43,22.58
360,2020,NEW MEXICO,NM,0.0875139140701913,80,42.0
361,2020,NORTH CAROLINA,NC,0.0138700759385653,505,265.12
362,2020,OKLAHOMA,OK,0.2794608705820821,26,13.65
363,2020,OREGON,OR,0.1942833362556107,37,19.42
364,2020,RHODE ISLAND,RI,0.3312393022324192,22,11.55
365,2020,SOUTH CAROLINA,SC,0.1027031088972861,69,36.22
366,2020,SOUTH DAKOTA,SD,0.3147049514657833,23,12.08
367,2020,TENNESSEE,TN,0.2703714928333741,26,13.65
368,2020,TEXAS,TX,0.0775748292360759,91,47.78
369,2020,VIRGINIA,VA,0.1208377950310629,58,30.45
370,2020,WEST VIRGINIA,WV,0.4056781329998793,18,9.45
371,2022,ALABAMA,AL,0.3574,20,10.5
372,2022,ALASKA,AK,0.0629,112,58.8
373,2022,ARIZONA,AZ,0.0489,144,75.6
374,2022,ARKANSAS,AR,0.3464,21,11.02
375,2022,CALIFORNIA,CA,0.2213,32,16.8
376,2022,COLORADO,CO,0.1462,48,25.2
377,2022,CONNECTICUT,CT,0.1492,47,24.67
378,2022,FLORIDA,FL,0.1641,43,22.58
379,2022,GEORGIA,GA,0.0281,250,131.25
380,2022,HAWAII,HI,0.4517,16,8.4
381,2022,IDAHO,ID,0.3194,22,11.55
382,2022,ILLINOIS,IL,0.1532,46,24.15
383,2022,INDIANA,IN,0.2075,34,17.85
384,2022,IOWA,IA,0.12179999999999999,58,30.45
385,2022,KANSAS,KS,0.2296,31,16.27
386,2022,KENTUCKY,KY,0.23620000000000002,30,15.75
387,2022,LOUISIANA,LA,0.4371,17,8.92
388,2022,MARYLAND,MD,0.3169,23,12.08
389,2022,MISSOURI,MO,0.1326,53,27.82
390,2022,NEVADA,NV,0.0078000000000000005,898,471.45
391,2022,NEW HAMPSHIRE,NH,0.0906,78,40.95
392,2022,NEW YORK,NY,0.14,50,26.25
393,2022,NORTH CAROLINA,NC,0.0323,217,113.92
394,2022,NORTH DAKOTA,ND,0.3143,23,12.08
395,2022,OHIO,OH,0.0611,115,60.38
396,2022,OKLAHOMA,OK,0.322,22,11.55
397,2022,OREGON,OR,0.1491,47,24.67
398,2022,PENNSYLVANIA,PA,0.049100000000000005,143,75.07
399,2022,SOUTH CAROLINA,SC,0.2587,28,14.7
400,2022,SOUTH DAKOTA,SD,0.43479999999999996,17,8.92
401,2022,UTAH,UT,0.1041,68,35.7
402,2022,VERMONT,VT,0.4044,18,9.45
403,2022,WASHINGTON,WA,0.1452,49,25.72
404,2022,WISCONSIN,WI,0.0101,694,364.35
405,2024,ARIZONA,AZ,0.023999999999999966,292,153.3
406,2024,CALIFORNIA,CA,0.17799999999999994,40,21.0
407,2024,CONNECTICUT,CT,0.18899999999999995,38,19.95
408,2024,DELAWARE,DE,0.17100000000000004,41,21.52
409,2024,FLORIDA,FL,0.12800000000000006,55,28.88
410,2024,HAWAII,HI,0.3269999999999999,22,11.55
411,2024,INDIANA,IN,0.20000000000000007,35,18.38
412,2024,MAINE,ME,0.174,41,21.52
413,2024,MARYLAND,MD,0.11700000000000005,60,31.5
414,2024,MASSACHUSETTS,MA,0.19799999999999995,36,18.9
415,2024,MICHIGAN,MI,0.0030000000000000027,2334,1225.35
416,2024,MINNESOTA,MN,0.15799999999999992,45,23.62
417,2024,MISSISSIPPI,MS,0.25599999999999995,28,14.7
418,2024,MISSOURI,MO,0.13800000000000007,51,26.78
419,2024,MONTANA,MT,0.07100000000000001,99,51.97
420,2024,NEBRASKA,NE,0.06599999999999989,107,56.18
421,2024,NEVADA,NV,0.01699999999999996,412,216.3
422,2024,NEW JERSEY,NJ,0.09500000000000003,74,38.85
423,2024,NEW MEXICO,NM,0.10200000000000004,69,36.22
424,2024,NEW YORK,NY,0.1690000000000001,42,22.05
425,2024,NORTH DAKOTA,ND,0.33,22,11.55
426,2024,OHIO,OH,0.035999999999999976,195,102.38
427,2024,PENNSYLVANIA,PA,0.0020000000000000018,3500,1837.5
428,2024,RHODE ISLAND,RI,0.201,35,18.38
429,2024,TENNESSEE,TN,0.296,24,12.6
430,2024,TEXAS,TX,0.08500000000000002,83,43.58
431,2024,UTAH,UT,0.307,23,12.08
432,2024,VERMONT,VT,0.311,23,12.08
433,2024,VIRGINIA,VA,0.09000000000000002,78,40.95
434,2024,WASHINGTON,WA,0.18599999999999994,38,19.95
435,2024,WEST VIRGINIA,WV,0.4099999999999999,18,9.45
436,2024,WISCONSIN,WI,0.009000000000000008,778,408.45
437,2024,WYOMING,WY,0.5099999999999999,14,7.35
