,year,state,state_po,num_ballots_house,procedural_cost_house,num_ballots_senate,procedural_cost_senate,num_ballots_president,procedural_cost_president,num_ballots_total,procedural_cost_total,procedural_cost_excl_pres,totalvotes,num_counties,prep_cost_total,central_cost_total,cost_total,cost_total_excl_pres
130,2004,NEW HAMPSHIRE,NH,62.0,32.56,22.0,11.55,512.0,268.8,596.0,312.91,44.11,651566.0,10,4304.664000000001,33580,38197.57,37928.774000000005
131,2004,NEW JERSEY,NJ,307.0,161.17,0.0,0.0,105.0,55.12,412.0,216.29,161.17,3284595.0,21,16705.02,33580,50501.31,50446.19
132,2004,NEW MEXICO,NM,134.0,70.36,0.0,0.0,885.0,464.62,1019.0,534.98,70.36,742899.0,33,8576.316,33580,42691.3,42226.676
133,2004,NEW YORK,NY,1104.0,579.55,19.0,9.98,38.0,19.95,1161.0,609.48,589.53,7447803.0,62,40321.292,33580,74510.77,74490.822
134,2004,NORTH CAROLINA,NC,408.0,214.17,219.0,114.98,57.0,29.92,684.0,359.07,329.15,3413071.0,100,30636.284,33580,64575.35,64545.434
135,2004,NORTH DAKOTA,ND,37.0,19.42,20.0,10.5,26.0,13.65,83.0,43.57,29.92,310814.0,53,10244.776,33580,43868.35,43854.695999999996
136,2004,OHIO,OH,406.0,213.13,26.0,13.65,333.0,174.82,765.0,401.6,226.78,5183506.0,88,35679.944,33580,69661.54,69486.724
137,2004,OKLAHOMA,OK,100.0,52.5,61.0,32.02,23.0,12.08,184.0,96.60000000000001,84.52000000000001,1374610.0,77,18576.12,33580,52252.72,52240.63999999999
138,2004,OREGON,OR,180.0,94.51,22.0,11.55,169.0,88.72,371.0,194.78,106.06,1772306.0,36,13203.464,33580,46978.24,46889.524
139,2004,PENNSYLVANIA,PA,754.0,395.85,77.0,40.42,280.0,147.0,1111.0,583.27,436.27000000000004,5151135.0,67,31983.82,33580,66147.09,66000.09000000001
140,2004,RHODE ISLAND,RI,39.0,20.47,0.0,0.0,34.0,17.85,73.0,38.32,20.47,402175.0,5,2457.9,33580,36076.22,36058.37
141,2004,SOUTH CAROLINA,SC,98.0,51.46,79.0,41.47,41.0,21.52,218.0,114.45,92.93,1439118.0,46,13569.112000000001,33580,47263.56,47242.042
142,2004,SOUTH DAKOTA,SD,94.0,49.35,608.0,319.2,33.0,17.32,735.0,385.87,368.55,389468.0,66,12767.312,33580,46733.18,46715.862
143,2004,TENNESSEE,TN,179.0,94.0,0.0,0.0,50.0,26.25,229.0,120.25,94.0,2218738.0,95,25009.752,33580,58710.0,58683.752
144,2004,TEXAS,TX,910.0,477.74,0.0,0.0,31.0,16.27,941.0,494.01,477.74,6958603.0,254,70973.772,33580,105047.78,105031.512
145,2004,UTAH,UT,103.0,54.080000000000005,18.0,9.45,16.0,8.4,137.0,71.93,63.53,908857.0,29,8560.788,33580,42212.72,42204.318
146,2004,VERMONT,VT,17.0,8.92,16.0,8.4,35.0,18.38,68.0,35.7,17.32,305008.0,14,3597.7920000000004,33580,37213.49,37195.112
147,2004,VIRGINIA,VA,288.0,151.2,0.0,0.0,86.0,45.15,374.0,196.35,151.2,3004007.0,133,34604.748,33580,68381.1,68335.94799999999
148,2004,WASHINGTON,WA,348.0,182.7,53.0,27.82,98.0,51.45,499.0,261.96999999999997,210.51999999999998,2729995.0,39,17543.739999999998,33580,51385.71,51334.259999999995
149,2004,WEST VIRGINIA,WV,88.0,46.2,0.0,0.0,55.0,28.88,143.0,75.08,46.2,721656.0,55,12227.824,33580,45882.9,45854.024
150,2004,WISCONSIN,WI,189.0,99.23,61.0,32.02,1843.0,967.58,2093.0,1098.83,131.25,2820613.0,72,23510.932,33580,58189.76,57222.182
151,2004,WYOMING,WY,53.0,27.82,0.0,0.0,18.0,9.45,71.0,37.269999999999996,27.82,239163.0,23,4862.972,33580,38480.24,38470.792
152,2006,ALABAMA,AL,94.0,49.35,0.0,0.0,0.0,0.0,94.0,49.35,49.35,1140152.0,67,15939.888,33580,49569.24,49569.238
153,2006,ALASKA,AK,43.0,22.58,0.0,0.0,0.0,0.0,43.0,22.58,22.58,234645.0,30,6033.78,33580,39636.36,39636.36
154,2006,ARIZONA,AZ,446.0,234.16,105.0,55.12,0.0,0.0,551.0,289.28,289.28,1493150.0,15,8520.2,33580,42389.48,42389.479999999996
155,2006,ARKANSAS,AR,97.0,50.93,0.0,0.0,0.0,0.0,97.0,50.93,50.93,763011.0,75,15790.044,33580,49420.97,49420.974
156,2006,CALIFORNIA,CA,1281.0,672.53,27.0,14.18,0.0,0.0,1308.0,686.7099999999999,686.7099999999999,8295783.0,58,43033.852,33580,77300.56,77300.562
157,2006,COLORADO,CO,468.0,245.7,0.0,0.0,0.0,0.0,468.0,245.7,245.7,1538906.0,64,17025.384,33580,50851.08,50851.083999999995
158,2006,CONNECTICUT,CT,17797.0,9343.42,24.0,12.6,0.0,0.0,17821.0,9356.02,9356.02,1074739.0,8,5657.676,33580,48593.7,48593.695999999996
159,2006,DELAWARE,DE,39.0,20.47,17.0,8.92,0.0,0.0,56.0,29.39,29.39,251694.0,3,1516.2959999999998,33580,35125.69,35125.686
160,2006,FLORIDA,FL,4655.0,2443.86,32.0,16.8,0.0,0.0,4687.0,2460.6600000000003,2460.6600000000003,3851947.0,67,26787.068,33580,62827.73,62827.728
161,2006,GEORGIA,GA,2051.0,1076.77,0.0,0.0,0.0,0.0,2051.0,1076.77,1076.77,2070191.0,159,35285.324,33580,69942.09,69942.094
162,2006,HAWAII,HI,0.0,0.0,27.0,14.18,0.0,0.0,27.0,14.18,14.18,337944.0,5,2200.976,33580,35795.16,35795.156
